10190
17418
242167
249650
10717
12428
10895
29817
26069
106313
12142
12383
10380
12467
10674
10518
28860
259910
13575
12190
206265
16636
13613
11126
42217
10841
12176
102279
13048
142351
14919
10053
15657
31453
18278
10259
22237
136662
107805
51560
10149
13085
14292
77282
11609
44883
11285
11659
53708
44709
11198
18897
16318
12034
15575
13436
121087
18097
209164
135358
208284
12189
240425
13827
11131
19280
11273
12377
10145
10500
197840
10062
12040
16053
98726
114357
11024
14862
233498
13059
13082
27701
104842
22233
12175
99961
117765
126675
204901
11578
39331
10808
10404
44840
215971
12261
11555
10994
15352
13168
